datetime,open,high,low,close,volume,oi
2024-12-05 09:15:00+05:30,1636.75,1636.75,1617.5,1618.5,206347,0
2024-12-05 10:15:00+05:30,1618.5,1621.0,1607.7,1611.15,119516,0
2024-12-05 11:15:00+05:30,1611.15,1630.0,1605.45,1629.9,158068,0
2024-12-05 12:15:00+05:30,1629.6,1640.0,1626.2,1639.45,172445,0
2024-12-05 13:15:00+05:30,1639.55,1649.0,1634.5,1646.05,212319,0
2024-12-05 14:15:00+05:30,1647.4,1654.1,1626.6,1648.5,700521,0
2024-12-05 15:15:00+05:30,1648.5,1648.65,1645.1,1647.0,129024,0
2024-12-06 09:15:00+05:30,1640.0,1649.95,1630.5,1635.2,168990,0
2024-12-06 10:15:00+05:30,1635.2,1644.25,1629.0,1634.65,122457,0
2024-12-06 11:15:00+05:30,1634.05,1642.0,1625.05,1639.4,151645,0
2024-12-06 12:15:00+05:30,1639.35,1645.75,1636.05,1643.6,198147,0
2024-12-06 13:15:00+05:30,1643.6,1644.55,1635.7,1642.6,127882,0
2024-12-06 14:15:00+05:30,1641.85,1642.6,1633.3,1635.55,198923,0
2024-12-06 15:15:00+05:30,1635.9,1636.4,1628.05,1630.95,75641,0
2024-12-09 09:15:00+05:30,1642.0,1643.35,1619.2,1620.0,158082,0
2024-12-09 10:15:00+05:30,1620.0,1629.95,1619.8,1629.65,80483,0
2024-12-09 11:15:00+05:30,1629.65,1643.0,1629.65,1641.45,110173,0
2024-12-09 12:15:00+05:30,1641.5,1647.55,1637.3,1642.5,168258,0
2024-12-09 13:15:00+05:30,1642.5,1645.8,1640.65,1642.4,94680,0
2024-12-09 14:15:00+05:30,1642.15,1643.1,1633.25,1634.35,187734,0
2024-12-09 15:15:00+05:30,1634.35,1640.2,1634.25,1637.1,56307,0
2024-12-10 09:15:00+05:30,1644.75,1665.0,1637.1,1661.9,390533,0
2024-12-10 10:15:00+05:30,1661.9,1672.0,1660.25,1671.2,255559,0
2024-12-10 11:15:00+05:30,1671.2,1673.0,1660.9,1664.1,313322,0
2024-12-10 12:15:00+05:30,1664.1,1664.15,1655.05,1659.65,139471,0
2024-12-10 13:15:00+05:30,1659.65,1660.05,1652.95,1657.05,127908,0
2024-12-10 14:15:00+05:30,1656.95,1665.85,1653.6,1664.0,279845,0
2024-12-10 15:15:00+05:30,1664.05,1665.8,1661.65,1665.0,156842,0
2024-12-11 09:15:00+05:30,1667.1,1672.25,1649.0,1658.3,392175,0
2024-12-11 10:15:00+05:30,1658.15,1665.9,1655.4,1665.8,130162,0
2024-12-11 11:15:00+05:30,1665.4,1671.6,1664.3,1670.8,193433,0
2024-12-11 12:15:00+05:30,1670.8,1679.85,1670.0,1678.45,256077,0
2024-12-11 13:15:00+05:30,1678.45,1684.0,1675.35,1681.95,251305,0
2024-12-11 14:15:00+05:30,1681.95,1690.35,1680.1,1687.0,713619,0
2024-12-11 15:15:00+05:30,1687.05,1687.7,1681.5,1683.9,190725,0
2024-12-12 09:15:00+05:30,1685.0,1690.5,1675.0,1680.05,217490,0
2024-12-12 10:15:00+05:30,1680.25,1689.5,1679.05,1688.0,132928,0
2024-12-12 11:15:00+05:30,1688.0,1689.2,1678.75,1679.75,203138,0
2024-12-12 12:15:00+05:30,1679.85,1685.0,1677.5,1682.35,84769,0
2024-12-12 13:15:00+05:30,1682.35,1685.7,1679.35,1684.25,138361,0
2024-12-12 14:15:00+05:30,1684.25,1685.75,1678.4,1681.5,242413,0
2024-12-12 15:15:00+05:30,1681.5,1682.0,1674.6,1675.85,116299,0
2024-12-13 09:15:00+05:30,1667.1,1674.6,1658.6,1659.95,102408,0
2024-12-13 10:15:00+05:30,1659.95,1659.95,1635.2,1643.7,269395,0
2024-12-13 11:15:00+05:30,1643.7,1661.0,1635.0,1659.3,405792,0
2024-12-13 12:15:00+05:30,1659.3,1673.9,1658.3,1668.95,140321,0
2024-12-13 13:15:00+05:30,1668.95,1683.6,1663.3,1680.25,162421,0
2024-12-13 14:15:00+05:30,1680.1,1683.0,1675.15,1679.0,219538,0
2024-12-13 15:15:00+05:30,1679.0,1680.9,1677.0,1678.05,84887,0
2024-12-16 09:15:00+05:30,1675.0,1683.95,1672.05,1676.15,106658,0
2024-12-16 10:15:00+05:30,1676.15,1676.6,1662.0,1663.0,84430,0
2024-12-16 11:15:00+05:30,1663.0,1669.0,1660.4,1665.3,120733,0
2024-12-16 12:15:00+05:30,1665.3,1674.25,1664.0,1673.75,145258,0
2024-12-16 13:15:00+05:30,1673.75,1677.0,1672.0,1674.15,138161,0
2024-12-16 14:15:00+05:30,1674.15,1676.9,1671.6,1674.05,132045,0
2024-12-16 15:15:00+05:30,1674.8,1674.8,1668.6,1673.4,66095,0
2024-12-17 09:15:00+05:30,1673.0,1673.65,1639.05,1641.6,212537,0
2024-12-17 10:15:00+05:30,1642.3,1658.5,1633.05,1655.2,246689,0
2024-12-17 11:15:00+05:30,1654.95,1659.9,1645.35,1645.35,153009,0
2024-12-17 12:15:00+05:30,1645.35,1650.9,1641.2,1645.1,93939,0
2024-12-17 13:15:00+05:30,1645.1,1648.9,1640.4,1645.35,112289,0
2024-12-17 14:15:00+05:30,1645.35,1646.2,1638.45,1643.1,154885,0
2024-12-17 15:15:00+05:30,1642.6,1644.7,1640.65,1643.85,65651,0
2024-12-18 09:15:00+05:30,1642.0,1647.4,1625.0,1626.05,117016,0
2024-12-18 10:15:00+05:30,1625.55,1637.0,1623.75,1629.95,142885,0
2024-12-18 11:15:00+05:30,1629.5,1640.3,1628.3,1630.85,177636,0
2024-12-18 12:15:00+05:30,1630.75,1632.0,1622.6,1629.6,136132,0
2024-12-18 13:15:00+05:30,1630.15,1632.3,1623.5,1630.3,119033,0
2024-12-18 14:15:00+05:30,1630.3,1631.9,1628.5,1630.75,190016,0
2024-12-18 15:15:00+05:30,1630.75,1633.15,1627.9,1627.9,68515,0
