datetime,open,high,low,close,volume,oi
2024-12-05 09:15:00+05:30,1808.7,1808.7,1792.1,1793.0,219981,0
2024-12-05 10:15:00+05:30,1793.0,1796.5,1778.55,1782.5,216499,0
2024-12-05 11:15:00+05:30,1782.5,1806.0,1775.4,1804.75,338179,0
2024-12-05 12:15:00+05:30,1804.75,1808.0,1798.0,1806.85,192322,0
2024-12-05 13:15:00+05:30,1806.9,1817.2,1802.7,1815.35,289990,0
2024-12-05 14:15:00+05:30,1814.55,1825.95,1792.55,1818.35,1168978,0
2024-12-05 15:15:00+05:30,1818.2,1820.0,1805.0,1809.75,297430,0
2024-12-06 09:15:00+05:30,1815.85,1823.95,1810.05,1812.45,214437,0
2024-12-06 10:15:00+05:30,1812.45,1815.05,1807.95,1809.7,134203,0
2024-12-06 11:15:00+05:30,1810.1,1815.75,1808.8,1814.95,301481,0
2024-12-06 12:15:00+05:30,1814.95,1815.75,1812.1,1813.5,144637,0
2024-12-06 13:15:00+05:30,1813.5,1814.0,1811.05,1812.3,245705,0
2024-12-06 14:15:00+05:30,1812.3,1813.45,1801.0,1805.1,362190,0
2024-12-06 15:15:00+05:30,1805.1,1807.9,1803.2,1803.35,181016,0
2024-12-09 09:15:00+05:30,1814.8,1819.95,1804.85,1805.7,344143,0
2024-12-09 10:15:00+05:30,1805.7,1808.35,1798.15,1800.0,171716,0
2024-12-09 11:15:00+05:30,1800.5,1805.4,1798.05,1799.05,199519,0
2024-12-09 12:15:00+05:30,1799.05,1803.0,1796.7,1800.65,144971,0
2024-12-09 13:15:00+05:30,1800.65,1804.4,1799.1,1802.6,217010,0
2024-12-09 14:15:00+05:30,1802.6,1807.75,1800.05,1807.75,278015,0
2024-12-09 15:15:00+05:30,1807.75,1808.75,1803.7,1807.0,160641,0
2024-12-10 09:15:00+05:30,1821.0,1823.0,1802.55,1805.4,224412,0
2024-12-10 10:15:00+05:30,1804.7,1809.7,1802.85,1803.0,185374,0
2024-12-10 11:15:00+05:30,1803.0,1809.65,1802.95,1803.7,207245,0
2024-12-10 12:15:00+05:30,1803.7,1803.7,1796.0,1797.05,183636,0
2024-12-10 13:15:00+05:30,1797.7,1803.4,1796.35,1803.0,128378,0
2024-12-10 14:15:00+05:30,1803.0,1812.85,1799.2,1811.2,727126,0
2024-12-10 15:15:00+05:30,1810.95,1812.15,1808.15,1809.0,364760,0
2024-12-11 09:15:00+05:30,1824.3,1824.9,1805.05,1814.45,529960,0
2024-12-11 10:15:00+05:30,1814.45,1826.35,1814.0,1825.0,369170,0
2024-12-11 11:15:00+05:30,1825.0,1825.25,1817.25,1819.85,151590,0
2024-12-11 12:15:00+05:30,1819.8,1820.15,1816.35,1819.05,135530,0
2024-12-11 13:15:00+05:30,1819.05,1820.75,1815.45,1816.05,119188,0
2024-12-11 14:15:00+05:30,1816.05,1818.05,1815.0,1816.65,180390,0
2024-12-11 15:15:00+05:30,1816.75,1817.15,1805.8,1807.0,225818,0
