datetime,open,high,low,close,volume,oi
2020-07-14 00:00:00+05:30,422.0,426.4,411.6,419.65,4393298,0
2020-07-15 00:00:00+05:30,423.75,424.8,412.9,419.7,4518698,0
2020-07-16 00:00:00+05:30,422.6,423.75,406.3,415.8,4367309,0
2020-07-17 00:00:00+05:30,417.25,424.3,415.35,418.65,3798977,0
2020-07-20 00:00:00+05:30,422.05,437.4,421.4,435.15,9836249,0
2020-07-21 00:00:00+05:30,438.65,443.95,432.0,439.7,6415667,0
2020-07-22 00:00:00+05:30,441.25,445.55,429.45,441.5,4620006,0
2020-07-23 00:00:00+05:30,442.2,458.5,440.3,443.9,9827836,0
2020-07-24 00:00:00+05:30,442.2,442.2,426.0,435.65,4231939,0
2020-07-27 00:00:00+05:30,437.2,438.35,422.3,427.65,3100705,0
2020-07-28 00:00:00+05:30,428.2,433.55,423.5,430.65,4822992,0
2020-07-29 00:00:00+05:30,431.2,445.2,430.75,442.95,7422416,0
2020-07-30 00:00:00+05:30,446.0,452.3,442.65,445.65,6483711,0
2020-07-31 00:00:00+05:30,448.8,466.2,441.5,458.65,11532557,0
2020-08-03 00:00:00+05:30,464.25,465.15,427.05,433.7,15058090,0
2020-08-04 00:00:00+05:30,437.25,445.4,435.5,442.9,6457503,0
2020-08-05 00:00:00+05:30,443.15,448.65,433.85,435.1,4938254,0
2020-08-06 00:00:00+05:30,434.05,447.5,433.2,445.0,4355115,0
2020-08-07 00:00:00+05:30,446.55,465.15,446.55,460.7,10439143,0
2020-08-10 00:00:00+05:30,464.15,476.25,458.95,474.15,7927004,0
2020-08-11 00:00:00+05:30,476.25,476.4,460.45,462.25,4545883,0
2020-08-12 00:00:00+05:30,461.65,469.05,451.85,467.3,4516911,0
2020-08-13 00:00:00+05:30,467.45,479.55,467.45,469.2,4742905,0
2020-08-14 00:00:00+05:30,474.45,476.65,461.25,465.85,2534823,0
2020-08-17 00:00:00+05:30,469.55,474.55,467.85,472.3,2325078,0
2020-08-18 00:00:00+05:30,472.15,488.2,471.8,479.75,9268504,0
2020-08-19 00:00:00+05:30,479.55,486.5,472.45,479.05,5635676,0
2020-08-20 00:00:00+05:30,474.7,478.4,467.4,471.85,3212531,0
2020-08-21 00:00:00+05:30,476.25,483.5,471.0,473.3,3572132,0
2020-08-24 00:00:00+05:30,475.8,484.2,475.8,477.15,4213863,0
2020-08-25 00:00:00+05:30,478.7,480.15,470.2,472.05,3577070,0
2020-08-26 00:00:00+05:30,472.85,476.35,468.45,473.45,2960276,0
2020-08-27 00:00:00+05:30,472.95,479.6,472.45,476.5,2529506,0
2020-08-28 00:00:00+05:30,479.6,499.85,478.0,498.1,10226753,0
2020-08-31 00:00:00+05:30,502.65,513.1,480.6,485.35,11285127,0
2020-09-01 00:00:00+05:30,484.4,489.2,471.25,484.45,4149774,0
2020-09-02 00:00:00+05:30,484.4,485.4,472.6,480.45,4329618,0
2020-09-03 00:00:00+05:30,485.2,505.3,483.7,500.6,8954216,0
2020-09-04 00:00:00+05:30,493.75,496.75,484.0,487.75,3928985,0
2020-09-07 00:00:00+05:30,488.75,489.65,470.8,474.3,5478382,0
2020-09-08 00:00:00+05:30,477.35,482.9,465.25,467.15,5050403,0
2020-09-09 00:00:00+05:30,462.35,478.1,448.0,474.4,6336802,0
2020-09-10 00:00:00+05:30,477.6,477.6,465.25,471.0,4174805,0
2020-09-11 00:00:00+05:30,472.5,480.6,468.2,478.65,3555614,0
2020-09-14 00:00:00+05:30,487.25,498.6,481.55,494.85,6110986,0
2020-09-15 00:00:00+05:30,497.15,510.55,495.0,508.1,6486805,0
2020-09-16 00:00:00+05:30,508.45,511.5,500.7,506.95,4130096,0
2020-09-17 00:00:00+05:30,503.55,515.1,499.1,508.95,4208157,0
2020-09-18 00:00:00+05:30,509.25,518.0,507.5,515.4,4032557,0
2020-09-21 00:00:00+05:30,515.1,524.25,500.6,510.5,5116092,0
2020-09-22 00:00:00+05:30,510.5,516.0,491.45,507.6,4819705,0
2020-09-23 00:00:00+05:30,508.4,513.1,498.65,510.7,3802983,0
2020-09-24 00:00:00+05:30,504.05,504.05,481.75,484.55,4294487,0
2020-09-25 00:00:00+05:30,488.2,492.85,480.35,484.1,5064429,0
2020-09-28 00:00:00+05:30,485.75,496.65,485.4,489.0,3947733,0
2020-09-29 00:00:00+05:30,493.55,493.55,470.6,473.0,5236956,0
2020-09-30 00:00:00+05:30,473.85,485.4,471.5,482.4,4692632,0
2020-10-01 00:00:00+05:30,487.3,491.8,482.8,485.05,2567455,0
2020-10-05 00:00:00+05:30,488.75,489.35,481.65,486.45,2640894,0
2020-10-06 00:00:00+05:30,490.6,497.85,487.55,488.8,3817875,0
2020-10-07 00:00:00+05:30,490.6,503.5,486.7,490.05,5209858,0
2020-10-08 00:00:00+05:30,493.0,498.65,485.85,488.65,2933868,0
