datetime,open,high,low,close,volume,oi
2020-07-14 00:00:00+05:30,2509.05,2518.45,2442.7,2450.35,921721,0
2020-07-15 00:00:00+05:30,2444.8,2516.85,2444.8,2485.7,1188299,0
2020-07-16 00:00:00+05:30,2487.6,2560.75,2451.55,2550.8,1607516,0
2020-07-17 00:00:00+05:30,2551.3,2609.5,2539.3,2598.85,969122,0
2020-07-20 00:00:00+05:30,2598.85,2705.55,2577.55,2692.6,1674948,0
2020-07-21 00:00:00+05:30,2692.65,2717.5,2679.75,2701.35,1289304,0
2020-07-22 00:00:00+05:30,2692.45,2692.45,2588.1,2602.7,1349352,0
2020-07-23 00:00:00+05:30,2609.5,2627.05,2580.6,2605.8,1117663,0
2020-07-24 00:00:00+05:30,2588.05,2629.05,2563.75,2576.05,701473,0
2020-07-27 00:00:00+05:30,2593.9,2593.9,2525.05,2578.9,662841,0
2020-07-28 00:00:00+05:30,2587.65,2682.7,2580.3,2674.15,1836165,0
2020-07-29 00:00:00+05:30,2691.7,2712.4,2603.1,2614.4,1092469,0
2020-07-30 00:00:00+05:30,2607.55,2624.1,2524.65,2540.2,1497970,0
2020-07-31 00:00:00+05:30,2541.25,2545.8,2484.1,2513.45,1260570,0
2020-08-03 00:00:00+05:30,2536.35,2604.45,2459.05,2469.35,2282040,0
2020-08-04 00:00:00+05:30,2501.0,2568.35,2477.9,2542.3,2033677,0
2020-08-05 00:00:00+05:30,2555.1,2575.4,2509.05,2532.2,997244,0
2020-08-06 00:00:00+05:30,2552.95,2568.55,2511.95,2540.7,859485,0
2020-08-07 00:00:00+05:30,2546.1,2555.85,2507.2,2542.4,854162,0
2020-08-10 00:00:00+05:30,2553.9,2553.9,2511.15,2538.45,684596,0
2020-08-11 00:00:00+05:30,2560.75,2609.5,2540.25,2548.9,1617217,0
2020-08-12 00:00:00+05:30,2556.85,2630.0,2541.55,2608.55,1798999,0
2020-08-13 00:00:00+05:30,2624.15,2653.4,2581.55,2643.35,1299064,0
2020-08-14 00:00:00+05:30,2634.4,2676.35,2591.05,2637.6,2158769,0
2020-08-17 00:00:00+05:30,2646.4,2764.75,2643.65,2758.0,2723658,0
2020-08-18 00:00:00+05:30,2757.8,2793.9,2736.65,2755.0,1531031,0
2020-08-19 00:00:00+05:30,2776.3,2827.85,2752.4,2763.7,2016737,0
2020-08-20 00:00:00+05:30,2743.15,2794.8,2724.3,2786.15,1185242,0
2020-08-21 00:00:00+05:30,2808.25,2877.55,2787.1,2861.65,2013011,0
2020-08-24 00:00:00+05:30,2865.1,2902.65,2830.05,2843.7,1706117,0
2020-08-25 00:00:00+05:30,2871.95,2880.65,2787.9,2799.5,1324090,0
2020-08-26 00:00:00+05:30,2936.3,3005.95,2897.3,2985.85,4651111,0
2020-08-27 00:00:00+05:30,2984.15,2994.85,2933.9,2967.3,1431518,0
2020-08-28 00:00:00+05:30,2945.15,2989.0,2878.45,2886.85,1838010,0
2020-08-31 00:00:00+05:30,2897.3,2915.75,2795.95,2834.9,1808598,0
2020-09-01 00:00:00+05:30,2858.35,2901.5,2805.1,2824.7,1357860,0
2020-09-02 00:00:00+05:30,2863.1,2867.85,2708.2,2773.95,2809547,0
2020-09-03 00:00:00+05:30,2804.65,2835.0,2761.65,2771.85,1512725,0
2020-09-04 00:00:00+05:30,2749.85,2806.1,2699.85,2746.3,1508210,0
2020-09-07 00:00:00+05:30,2760.75,2765.5,2684.65,2692.6,1476040,0
2020-09-08 00:00:00+05:30,2703.15,2734.6,2684.65,2695.55,1263519,0
2020-09-09 00:00:00+05:30,2679.75,2751.0,2663.35,2735.35,1995625,0
2020-09-10 00:00:00+05:30,2751.0,2787.45,2720.0,2779.0,1629594,0
2020-09-11 00:00:00+05:30,2779.4,2836.55,2779.0,2821.45,1525239,0
2020-09-14 00:00:00+05:30,2843.6,2867.05,2786.1,2856.8,1537248,0
2020-09-15 00:00:00+05:30,2856.8,2879.45,2833.95,2865.25,915383,0
2020-09-16 00:00:00+05:30,2861.2,2931.45,2853.05,2883.85,1603514,0
2020-09-17 00:00:00+05:30,2870.75,2924.6,2858.35,2888.5,914287,0
2020-09-18 00:00:00+05:30,2907.05,2947.9,2902.3,2938.9,1362768,0
2020-09-21 00:00:00+05:30,2948.05,2950.4,2861.25,2883.0,826282,0
2020-09-22 00:00:00+05:30,2868.05,2879.75,2790.0,2829.15,1099376,0
2020-09-23 00:00:00+05:30,2829.5,2870.95,2755.8,2786.85,1256822,0
2020-09-24 00:00:00+05:30,2742.55,2779.25,2731.45,2749.3,1020090,0
2020-09-25 00:00:00+05:30,2765.15,2843.8,2755.95,2830.95,1263899,0
2020-09-28 00:00:00+05:30,2874.85,2922.4,2821.7,2915.75,1422074,0
2020-09-29 00:00:00+05:30,2931.45,3045.65,2930.95,2999.7,3394236,0
2020-09-30 00:00:00+05:30,3022.15,3022.15,2960.7,2972.7,1175374,0
2020-10-01 00:00:00+05:30,2990.0,3023.15,2938.0,2976.75,1459005,0
2020-10-05 00:00:00+05:30,3048.5,3053.4,2920.9,2955.05,1375208,0
2020-10-06 00:00:00+05:30,2968.15,3002.55,2943.15,2962.05,849217,0
2020-10-07 00:00:00+05:30,2965.6,3072.85,2963.7,3056.95,2071160,0
2020-10-08 00:00:00+05:30,3072.9,3114.65,3058.9,3101.35,1414051,0
2020-10-09 00:00:00+05:30,3121.65,3160.7,3089.55,3148.4,1358012,0
2020-10-12 00:00:00+05:30,3171.25,3175.85,3096.05,3106.75,1438745,0
2020-10-13 00:00:00+05:30,3105.6,3124.6,3078.95,3110.0,847392,0
2020-10-14 00:00:00+05:30,3124.6,3153.8,3092.4,3132.2,1188612,0
2020-10-15 00:00:00+05:30,3133.4,3199.3,3112.0,3135.6,1817340,0
2020-10-16 00:00:00+05:30,3136.3,3214.25,3122.65,3167.0,1461911,0
2020-10-19 00:00:00+05:30,3172.45,3178.75,3053.9,3071.65,1056738,0
2020-10-20 00:00:00+05:30,3071.9,3114.35,3053.85,3060.8,1198126,0
2020-10-21 00:00:00+05:30,3072.9,3102.15,2957.95,3003.0,2045834,0
2020-10-22 00:00:00+05:30,3001.6,3001.6,2889.9,2908.5,1640345,0
2020-10-23 00:00:00+05:30,2926.55,2978.2,2916.7,2937.35,1707977,0
