Symbol,Strategy,Return %,Win Rate %,Profit Factor,Sharpe,Max DD %,Trades,Avg Trade ₹,Total Charges ₹
ITC,Stochastic_Confluence,18.04444490972282,45.16129032258064,1.4091416872311917,0.3225558643714312,-18.79241236814037,31,582.0788680555765,2061.332785431343
ITC,Fib_3Wave,13.264985152570489,91.66666666666666,44.35312938442557,1.2363824955695082,-0.2870571843476103,12,1105.4154293808747,1121.2417823294961
ITC,Multi_Timeframe,73.4379167682494,44.44444444444444,1.4384745077611099,0.5579681582606884,-46.91466103159072,72,1019.9710662256865,5611.049445353997
ITC,CPR,7.836627129416519,43.24324324324324,1.1968390051862945,0.26442581223500056,-12.2497387414965,37,211.80073322747378,3427.54228794623
ITC,Chandelier_Exit,-8.94316962241642,25.581395348837212,0.7332042905326508,-0.3772421098252846,-16.757981300096663,43,-207.98068889340593,3894.303309099079
ITC,Donchian_Turtle,34.328332070686095,40.26845637583892,1.1584169877435089,0.35292615373984,-30.506057972566268,149,230.3914904072889,10448.645853049262
ITC,VWMA_SMA,-5.440714424742561,30.76923076923077,0.8478169788127143,-0.11624902757114701,-18.436322082666422,26,-209.25824710548392,1727.4648362720022
ITC,Hull_Slope,-11.179818177887647,39.097744360902254,0.9075227276774006,-0.0898184753031889,-33.3426892635515,133,-84.0587832923887,10005.044867916757
ITC,PSAR_Ichimoku,-1.1714548857733171,34.61538461538461,0.983503862413332,0.0326956715618516,-28.59743902155762,52,-22.527978572564,2990.1641921033124
ITC,ROC_MA,-33.63210697688164,27.77777777777778,0.695058062136163,-0.5473634060546176,-48.37732277806005,90,-373.69007752090744,6513.057274755376
ITC,CMF_Ichimoku,-17.631159488579506,28.57142857142857,0.7611721429147996,-0.32542754823093273,-37.67403539836103,56,-314.8421337246339,3914.6219710584423
ITC,Alligator,-47.625520360397914,31.182795698924732,0.7421025296542104,-0.23723178802567754,-59.641442408576474,186,-256.0511847333224,10577.88210556262
ITC,Fib_Pivot,-40.60378425577738,34.97536945812808,0.89610992409102,-0.13162827847792694,-60.07969228667225,406,-100.00932082703784,33354.94606009992
